bin_key,n,no_op_count,damp_low_band_count,majority_action,minority_fraction,evaluated,fiber_incompatible
18;18;19;119;2;2;14;14;98;0;3;0;8;56;5;0;0;5;32;56;8;27;8;0;0;0;6;1;0;0;0;3,40,40,0,no_op,0.0,True,False
18;18;36;19;16;5;11;0;98;0;3;0;18;28;6;17;17;6;22;28;13;12;13;14;0;0;5;0;0;0;0;4,40,40,0,no_op,0.0,True,False
18;18;59;13;16;8;8;0;98;0;3;0;25;27;0;12;12;0;15;27;16;18;16;9;0;0;6;4;1;0;0;1,40,40,0,no_op,0.0,True,False
18;18;71;136;0;9;7;16;98;0;3;0;22;63;2;14;14;2;18;63;16;16;16;11;0;0;0;3;0;1;5;2,40,40,0,no_op,0.0,True,False
18;18;76;15;16;10;6;0;98;0;3;0;30;29;0;8;8;0;10;29;15;22;15;4;0;0;4;6;1;0;1;0,40,40,0,no_op,0.0,True,False
18;18;86;18;16;11;4;0;98;0;3;0;32;30;0;5;5;0;8;30;13;25;13;2;0;0;3;6;1;0;3;0,40,40,0,no_op,0.0,True,False
18;18;0;71;8;0;16;7;98;0;3;0;5;41;17;6;6;17;35;41;0;18;0;9;0;0;1;6;0;0;4;0,39,39,0,no_op,0.0,True,False
18;18;115;105;4;15;1;12;98;0;3;0;37;56;16;13;13;16;3;56;3;12;3;15;0;0;6;4;0;1;0;1,39,39,0,no_op,0.0,True,False
18;18;120;94;5;16;0;11;98;0;3;0;39;53;17;10;10;17;1;53;1;14;1;13;0;0;6;2;1;1;0;2,39,39,0,no_op,0.0,True,False
18;18;121;90;6;16;0;10;98;0;3;0;39;52;17;9;9;17;1;52;0;15;0;12;0;0;6;1;1;1;0;3,39,39,0,no_op,0.0,True,False
18;18;65;136;0;8;7;16;98;0;3;0;21;63;1;13;13;1;19;63;16;17;16;9;0;0;0;2;0;1;5;3,39,39,0,no_op,0.0,True,False
18;18;113;41;13;15;1;3;98;0;3;0;39;38;9;0;0;9;1;38;4;26;4;0;0;0;0;2;1;0;5;3,38,38,0,no_op,0.0,True,False
18;18;123;78;8;16;0;8;98;0;3;0;40;49;17;6;6;17;0;49;0;18;0;8;0;0;5;0;1;1;0;4,38,38,0,no_op,0.0,True,False
18;18;1;86;6;0;16;9;98;0;3;0;4;46;15;2;2;15;36;46;0;22;0;5;0;0;3;6;0;0;2;0,38,38,0,no_op,0.0,True,False
18;18;29;22;15;4;12;1;98;0;3;0;15;29;8;17;17;8;25;29;11;11;11;15;0;0;4;0;0;0;1;4,38,38,0,no_op,0.0,True,False
18;18;44;134;0;6;10;16;98;0;3;0;15;62;0;7;7;0;25;62;15;23;15;4;0;0;2;0;0;1;3;5,38,38,0,no_op,0.0,True,False
18;18;4;52;11;0;16;5;98;0;3;0;7;36;17;12;12;17;33;36;2;13;2;13;0;0;0;3;0;0;5;3,38,38,0,no_op,0.0,True,False
18;18;53;136;0;7;9;16;98;0;3;0;17;62;0;9;9;0;23;62;16;21;16;6;0;0;1;0;0;1;4;4,38,38,0,no_op,0.0,True,False
18;18;57;13;16;7;8;0;98;0;3;0;24;27;1;13;13;1;16;27;16;17;16;9;0;0;6;4;1;0;0;1,38,38,0,no_op,0.0,True,False
18;18;84;132;0;11;5;16;98;0;3;0;26;63;5;17;17;5;14;63;14;13;14;14;0;0;0;5;0;1;4;1,38,38,0,no_op,0.0,True,False
18;18;108;35;13;14;2;2;98;0;3;0;38;36;6;0;0;6;2;36;7;27;7;0;0;0;0;3;1;0;5;2,37,37,0,no_op,0.0,True,False
18;18;35;130;0;4;12;16;98;0;3;0;12;60;1;4;4;1;28;60;13;25;13;1;0;0;4;0;0;1;1;5,37,37,0,no_op,0.0,True,False
18;18;45;15;16;6;10;0;98;0;3;0;20;27;3;16;16;3;20;27;15;14;15;12;0;0;6;2;1;0;0;3,37,37,0,no_op,0.0,True,False
18;18;73;14;16;10;6;0;98;0;3;0;29;28;0;8;8;0;11;28;15;22;15;5;0;0;5;6;1;0;1;0,37,37,0,no_op,0.0,True,False
18;18;75;135;0;10;6;16;98;0;3;0;24;63;2;15;15;2;16;63;15;15;15;11;0;0;0;4;0;1;5;2,37,37,0,no_op,0.0,True,False
18;18;93;128;1;12;4;15;98;0;3;0;29;62;7;17;17;7;11;62;12;11;12;15;0;0;2;6;0;1;3;0,37,37,0,no_op,0.0,True,False
18;18;100;123;1;13;3;15;98;0;3;0;31;61;10;17;17;10;9;61;10;10;10;16;0;0;3;6;0;1;2;0,36,36,0,no_op,0.0,True,False
18;18;110;37;13;15;1;3;98;0;3;0;38;36;7;0;0;7;2;36;6;27;6;0;0;0;0;3;1;0;5;3,36,36,0,no_op,0.0,True,False
18;18;123;76;8;16;0;8;98;0;3;0;40;49;17;5;5;17;0;49;0;18;0;8;0;0;5;0;1;1;1;4,36,36,0,no_op,0.0,True,False
18;18;12;37;13;1;15;3;98;0;3;0;10;32;14;15;15;14;30;32;6;10;6;16;0;0;1;0;0;0;4;4,36,36,0,no_op,0.0,True,False
18;18;24;26;15;3;13;1;98;0;3;0;14;29;9;17;17;9;26;29;10;10;10;16;0;0;3;0;0;0;2;5,36,36,0,no_op,0.0,True,False
18;18;26;24;15;3;13;1;98;0;3;0;15;29;9;17;17;9;25;29;11;11;11;16;0;0;3;0;0;0;1;5,36,36,0,no_op,0.0,True,False
18;18;2;91;6;0;16;10;98;0;3;0;4;47;14;1;1;14;36;47;1;23;1;3;0;0;4;6;0;0;1;0,36,36,0,no_op,0.0,True,False
18;18;42;16;16;5;11;0;98;0;3;0;20;27;4;16;16;4;20;27;14;13;14;13;0;0;6;1;1;0;0;3,36,36,0,no_op,0.0,True,False
18;18;49;135;0;6;10;16;98;0;3;0;16;62;0;8;8;0;24;62;16;22;16;5;0;0;1;0;0;1;3;5,36,36,0,no_op,0.0,True,False
18;18;68;136;0;9;7;16;98;0;3;0;22;63;1;14;14;1;18;63;16;17;16;10;0;0;0;3;0;1;5;3,36,36,0,no_op,0.0,True,False
18;18;93;22;15;12;4;1;98;0;3;0;34;31;1;3;3;1;6;31;12;26;12;1;0;0;1;6;1;0;4;0,36,36,0,no_op,0.0,True,False
18;18;101;27;14;13;3;1;98;0;3;0;36;33;3;1;1;3;4;33;9;27;9;0;0;0;0;5;1;0;4;1,35,35,0,no_op,0.0,True,False
18;18;111;38;13;15;1;3;98;0;3;0;38;37;7;0;0;7;2;37;5;26;5;0;0;0;0;3;1;0;5;3,35,35,0,no_op,0.0,True,False
18;18;116;46;12;16;0;4;98;0;3;0;40;40;10;0;0;10;0;40;3;25;3;1;0;0;0;1;1;0;4;4,35,35,0,no_op,0.0,True,False
18;18;119;54;11;16;0;5;98;0;3;0;40;42;13;1;1;13;0;42;1;24;1;3;0;0;1;0;1;1;3;5,35,35,0,no_op,0.0,True,False
18;18;2;56;11;0;16;5;98;0;3;0;6;37;17;10;10;17;34;37;1;14;1;13;0;0;0;4;0;0;5;2,35,35,0,no_op,0.0,True,False
18;18;33;129;0;4;12;15;98;0;3;0;12;60;1;4;4;1;28;60;13;25;13;1;0;0;4;0;0;1;1;5,35,35,0,no_op,0.0,True,False
18;18;39;132;0;5;11;16;98;0;3;0;13;61;0;6;6;0;27;61;14;24;14;2;0;0;3;0;0;1;2;5,35,35,0,no_op,0.0,True,False
18;18;44;15;16;6;10;0;98;0;3;0;20;27;3;16;16;3;20;27;15;14;15;12;0;0;6;1;1;0;0;3,35,35,0,no_op,0.0,True,False
18;18;4;99;5;0;16;11;98;0;3;0;5;50;12;0;0;12;35;50;2;25;2;2;0;0;5;5;0;0;1;0,35,35,0,no_op,0.0,True,False
18;18;54;13;16;7;9;0;98;0;3;0;23;27;1;14;14;1;17;27;16;16;16;10;0;0;6;3;1;0;0;2,35,35,0,no_op,0.0,True,False
18;18;54;13;16;7;9;0;98;0;3;0;23;27;1;14;14;1;17;27;16;17;16;10;0;0;6;3;1;0;0;2,35,35,0,no_op,0.0,True,False
18;18;6;101;4;0;16;12;98;0;3;0;5;50;11;0;0;11;35;50;3;25;3;1;0;0;6;5;0;0;0;0,35,35,0,no_op,0.0,True,False
18;18;74;14;16;10;6;0;98;0;3;0;29;28;0;8;8;0;11;28;15;22;15;4;0;0;5;6;1;0;1;0,35,35,0,no_op,0.0,True,False
18;18;79;16;16;11;5;0;98;0;3;0;30;29;0;7;7;0;10;29;15;23;15;3;0;0;4;6;1;0;2;0,35,35,0,no_op,0.0,True,False
18;18;91;129;1;12;4;15;98;0;3;0;29;62;7;17;17;7;11;62;12;11;12;15;0;0;2;6;0;1;4;0,35,35,0,no_op,0.0,True,False
18;18;0;64;9;0;16;6;98;0;3;0;5;39;17;8;8;17;35;39;0;16;0;11;0;0;0;5;0;0;4;1,34,34,0,no_op,0.0,True,False
18;18;104;30;14;14;2;2;98;0;3;0;37;34;4;0;0;4;3;34;8;27;8;0;0;0;0;4;1;0;5;1,34,34,0,no_op,0.0,True,False
18;18;106;117;2;14;2;14;98;0;3;0;34;59;12;16;16;12;6;59;7;10;7;16;0;0;5;6;0;1;1;0,34,34,0,no_op,0.0,True,False
18;18;119;96;5;16;0;11;98;0;3;0;38;54;17;11;11;17;2;54;1;13;1;13;0;0;6;2;1;1;0;2,34,34,0,no_op,0.0,True,False
18;18;120;94;5;16;0;11;98;0;3;0;38;54;17;10;10;17;2;54;1;14;1;13;0;0;6;2;1;1;0;2,34,34,0,no_op,0.0,True,False
18;18;121;60;10;16;0;6;98;0;3;0;40;44;14;1;1;14;0;44;1;23;1;4;0;0;2;0;1;1;3;5,34,34,0,no_op,0.0,True,False
18;18;12;37;13;1;15;3;98;0;3;0;10;32;14;15;15;14;30;32;6;11;6;16;0;0;1;0;0;0;4;4,34,34,0,no_op,0.0,True,False
18;18;18;118;2;2;14;14;98;0;3;0;8;56;5;0;0;5;32;56;8;27;8;0;0;0;6;2;0;0;0;3,34,34,0,no_op,0.0,True,False
18;18;18;30;14;2;14;2;98;0;3;0;12;30;12;17;17;12;28;30;8;10;8;16;0;0;2;0;0;0;3;5,34,34,0,no_op,0.0,True,False
18;18;46;15;16;6;10;0;98;0;3;0;21;27;3;15;15;3;19;27;15;15;15;12;0;0;6;2;1;0;0;3,34,34,0,no_op,0.0,True,False
18;18;5;100;4;0;16;11;98;0;3;0;5;50;11;0;0;11;35;50;2;25;2;1;0;0;6;5;0;0;0;0,34,34,0,no_op,0.0,True,False
18;18;62;13;16;8;8;0;98;0;3;0;25;27;0;12;12;0;15;27;16;19;16;8;0;0;6;4;1;0;0;1,34,34,0,no_op,0.0,True,False
18;18;80;134;0;10;5;16;98;0;3;0;25;63;4;16;16;4;15;63;15;14;15;13;0;0;0;5;0;1;5;1,34,34,0,no_op,0.0,True,False
18;18;91;21;15;12;4;1;98;0;3;0;33;31;1;3;3;1;7;31;12;25;12;1;0;0;2;6;1;0;3;0,34,34,0,no_op,0.0,True,False
18;18;93;127;1;12;4;15;98;0;3;0;29;62;8;17;17;8;11;62;11;11;11;15;0;0;2;6;0;1;3;0,34,34,0,no_op,0.0,True,False
18;18;0;64;9;0;16;7;98;0;3;0;5;39;17;8;8;17;35;39;0;16;0;10;0;0;0;5;0;0;4;1,33,33,0,no_op,0.0,True,False
18;18;107;34;14;14;2;2;98;0;3;0;38;36;6;0;0;6;2;36;7;27;7;0;0;0;0;4;1;0;5;2,33,33,0,no_op,0.0,True,False
18;18;120;95;5;16;0;11;98;0;3;0;38;54;17;11;11;17;2;54;1;14;1;13;0;0;6;2;1;1;0;2,33,33,0,no_op,0.0,True,False
18;18;122;87;6;16;0;10;98;0;3;0;39;51;17;8;8;17;1;51;0;15;0;11;0;0;6;1;1;1;0;3,33,33,0,no_op,0.0,True,False
18;18;14;114;3;1;15;13;98;0;3;0;7;54;7;0;0;7;33;54;6;27;6;0;0;0;6;3;0;0;0;2,33,33,0,no_op,0.0,True,False
18;18;29;22;15;4;12;1;98;0;3;0;16;28;8;17;17;8;24;28;11;11;11;15;0;0;4;0;0;0;1;4,33,33,0,no_op,0.0,True,False
18;18;2;94;5;0;16;11;98;0;3;0;5;48;13;1;1;13;35;48;1;23;1;3;0;0;5;6;0;0;1;0,33,33,0,no_op,0.0,True,False
18;18;39;17;16;5;11;0;98;0;3;0;19;28;5;16;16;5;21;28;14;13;14;14;0;0;6;1;0;0;0;4,33,33,0,no_op,0.0,True,False
18;18;3;56;11;0;16;5;98;0;3;0;6;37;17;10;10;17;34;37;1;14;1;13;0;0;0;4;0;0;5;2,33,33,0,no_op,0.0,True,False
18;18;3;94;5;0;16;11;98;0;3;0;5;48;13;1;1;13;35;48;1;23;1;3;0;0;5;6;0;0;1;0,33,33,0,no_op,0.0,True,False
18;18;43;134;0;5;10;16;98;0;3;0;14;61;0;7;7;0;26;61;15;23;15;3;0;0;2;0;0;1;2;5,33,33,0,no_op,0.0,True,False
18;18;61;136;0;8;8;16;98;0;3;0;19;63;0;12;12;0;21;63;16;18;16;8;0;0;0;2;0;1;4;4,33,33,0,no_op,0.0,True,False
18;18;65;136;0;9;7;16;98;0;3;0;21;63;1;13;13;1;19;63;16;17;16;9;0;0;0;2;0;1;5;3,33,33,0,no_op,0.0,True,False
18;18;68;136;0;9;7;16;98;0;3;0;22;63;1;14;14;1;18;63;16;16;16;10;0;0;0;3;0;1;5;3,33,33,0,no_op,0.0,True,False
18;18;7;46;12;1;15;4;98;0;3;0;8;34;16;13;13;16;32;34;3;12;3;15;0;0;0;2;0;0;4;3,33,33,0,no_op,0.0,True,False
18;18;90;20;15;12;4;1;98;0;3;0;33;31;1;4;4;1;7;31;13;25;13;1;0;0;2;6;1;0;3;0,33,33,0,no_op,0.0,True,False
18;18;91;21;15;12;4;1;98;0;3;0;34;31;1;3;3;1;6;31;12;26;12;1;0;0;2;6;1;0;3;0,33,33,0,no_op,0.0,True,False
18;18;103;120;2;14;2;14;98;0;3;0;33;60;11;17;17;11;7;60;8;10;8;16;0;0;4;6;0;1;2;0,32,32,0,no_op,0.0,True,False
18;18;111;38;13;15;1;3;98;0;3;0;39;37;8;0;0;8;1;37;5;26;5;0;0;0;0;3;1;0;5;3,32,32,0,no_op,0.0,True,False
18;18;120;94;5;16;0;11;98;0;3;0;38;54;17;11;11;17;2;54;1;14;1;13;0;0;6;2;1;1;0;2,32,32,0,no_op,0.0,True,False
18;18;121;59;10;16;0;6;98;0;3;0;40;44;14;1;1;14;0;44;1;23;1;4;0;0;2;0;1;1;3;5,32,32,0,no_op,0.0,True,False
18;18;19;120;2;2;14;14;98;0;3;0;8;56;4;1;1;4;32;56;9;27;9;0;0;0;6;1;0;0;0;3,32,32,0,no_op,0.0,True,False
18;18;36;131;0;4;12;16;98;0;3;0;12;60;0;4;4;0;28;60;13;25;13;2;0;0;3;0;0;1;1;5,32,32,0,no_op,0.0,True,False
18;18;55;13;16;7;9;0;98;0;3;0;24;27;1;13;13;1;16;27;16;17;16;9;0;0;6;3;1;0;0;1,32,32,0,no_op,0.0,True,False
18;18;67;136;0;9;7;16;98;0;3;0;21;63;1;13;13;1;19;63;16;17;16;9;0;0;0;3;0;1;5;3,32,32,0,no_op,0.0,True,False
18;18;7;104;4;0;15;12;98;0;3;0;5;51;10;0;0;10;35;51;3;25;3;1;0;0;6;5;0;0;0;0,32,32,0,no_op,0.0,True,False
18;18;7;46;12;0;15;4;98;0;3;0;8;34;16;13;13;16;32;34;3;12;3;15;0;0;0;2;0;0;5;3,32,32,0,no_op,0.0,True,False
18;18;8;44;12;1;15;4;98;0;3;0;8;34;15;14;14;15;32;34;3;11;3;15;0;0;0;2;0;0;4;4,32,32,0,no_op,0.0,True,False
18;18;98;25;15;13;3;1;98;0;3;0;35;33;3;1;1;3;5;33;10;26;10;0;0;0;1;5;1;0;4;1,32,32,0,no_op,0.0,True,False
18;18;100;122;1;13;3;15;98;0;3;0;32;61;10;17;17;10;8;61;9;10;9;16;0;0;3;6;0;1;2;0,31,31,0,no_op,0.0,True,False
18;18;113;109;3;15;1;13;98;0;3;0;36;57;15;14;14;15;4;57;4;11;4;15;0;0;6;5;0;1;0;0,31,31,0,no_op,0.0,True,False
18;18;114;44;12;15;1;4;98;0;3;0;39;39;9;0;0;9;1;39;4;26;4;1;0;0;0;2;1;0;4;4,31,31,0,no_op,0.0,True,False
18;18;116;46;12;15;0;4;98;0;3;0;39;39;10;0;0;10;0;39;3;25;3;1;0;0;0;1;1;0;4;4,31,31,0,no_op,0.0,True,False
18;18;122;84;7;16;0;9;98;0;3;0;40;51;17;8;8;17;0;51;0;16;0;10;0;0;6;1;1;1;0;3,31,31,0,no_op,0.0,True,False
18;18;15;33;14;2;14;2;98;0;3;0;11;31;13;16;16;13;29;31;7;10;7;16;0;0;1;0;0;0;3;5,31,31,0,no_op,0.0,True,False
18;18;19;120;2;2;14;14;98;0;3;0;8;56;4;0;0;4;32;56;9;27;9;0;0;0;6;1;0;0;0;3,31,31,0,no_op,0.0,True,False
18;18;20;29;14;2;14;2;98;0;3;0;13;30;11;17;17;11;27;30;8;10;8;16;0;0;2;0;0;0;2;5,31,31,0,no_op,0.0,True,False
18;18;43;16;16;6;10;0;98;0;3;0;20;27;3;16;16;3;20;27;15;14;15;12;0;0;6;1;1;0;0;3,31,31,0,no_op,0.0,True,False
18;18;63;13;16;8;8;0;98;0;3;0;26;27;0;11;11;0;14;27;16;19;16;8;0;0;6;4;1;0;0;1,31,31,0,no_op,0.0,True,False
18;18;7;104;4;1;15;12;98;0;3;0;5;51;10;0;0;10;35;51;3;25;3;1;0;0;6;5;0;0;0;1,31,31,0,no_op,0.0,True,False
18;18;88;130;0;12;4;16;98;0;3;0;28;62;6;17;17;6;12;62;13;12;13;14;0;0;1;6;0;1;4;0,31,31,0,no_op,0.0,True,False
18;18;99;123;1;13;3;15;98;0;3;0;31;61;10;17;17;10;9;61;10;10;10;16;0;0;3;6;0;1;2;0,31,31,0,no_op,0.0,True,False
18;18;0;79;7;0;16;8;98;0;3;0;4;43;16;4;4;16;36;43;0;20;0;7;0;0;2;6;0;0;3;0,30,30,0,no_op,0.0,True,False
18;18;105;119;2;14;2;14;98;0;3;0;33;60;12;17;17;12;7;60;8;10;8;16;0;0;4;6;0;1;2;0,30,30,0,no_op,0.0,True,False
18;18;106;33;14;14;2;2;98;0;3;0;37;35;6;0;0;6;3;35;7;27;7;0;0;0;0;4;1;0;5;2,30,30,0,no_op,0.0,True,False
18;18;10;40;13;1;15;3;98;0;3;0;9;33;14;15;15;14;31;33;5;11;5;16;0;0;0;1;0;0;4;4,30,30,0,no_op,0.0,True,False
18;18;1;61;10;0;16;6;98;0;3;0;6;39;17;9;9;17;34;39;0;15;0;11;0;0;0;5;0;0;5;1,30,30,0,no_op,0.0,True,False
18;18;35;19;16;4;11;0;98;0;3;0;18;28;6;17;17;6;22;28;13;12;13;14;0;0;5;0;0;0;0;4,30,30,0,no_op,0.0,True,False
18;18;64;136;0;8;8;16;98;0;3;0;20;63;1;12;12;1;20;63;16;18;16;9;0;0;0;2;0;1;5;3,30,30,0,no_op,0.0,True,False
18;18;78;134;0;10;6;16;98;0;3;0;24;63;3;16;16;3;16;63;15;14;15;12;0;0;0;4;0;1;5;1,30,30,0,no_op,0.0,True,False
18;18;7;104;4;0;15;12;98;0;3;0;5;51;10;0;0;10;35;51;3;25;3;1;0;0;6;5;0;0;0;1,30,30,0,no_op,0.0,True,False
18;18;89;20;15;12;4;0;98;0;3;0;33;31;1;4;4;1;7;31;13;25;13;1;0;0;2;6;1;0;3;0,30,30,0,no_op,0.0,True,False
18;18;92;22;15;12;4;1;98;0;3;0;34;31;1;3;3;1;6;31;12;26;12;1;0;0;2;6;1;0;4;0,30,30,0,no_op,0.0,True,False
18;18;9;43;12;1;15;4;98;0;3;0;9;33;15;14;14;15;31;33;4;11;4;15;0;0;0;1;0;0;4;4,30,30,0,no_op,0.0,True,False
18;18;113;41;13;15;1;3;98;0;3;0;39;38;9;0;0;9;1;38;5;26;5;0;0;0;0;2;1;0;5;3,29,29,0,no_op,0.0,False,False
18;18;118;100;5;16;0;11;98;0;3;0;38;55;16;12;12;16;2;55;2;12;2;14;0;0;6;3;1;1;0;2,29,29,0,no_op,0.0,False,False
18;18;119;54;11;16;0;5;98;0;3;0;40;42;12;0;0;12;0;42;2;24;2;2;0;0;1;0;1;1;3;4,29,29,0,no_op,0.0,False,False
18;18;119;54;11;16;0;5;98;0;3;0;40;42;13;1;1;13;0;42;1;24;1;2;0;0;1;0;1;1;3;5,29,29,0,no_op,0.0,False,False
18;18;14;115;3;1;14;13;98;0;3;0;7;55;6;0;0;6;33;55;7;27;7;0;0;0;6;2;0;0;0;2,29,29,0,no_op,0.0,False,False
18;18;17;117;2;2;14;14;98;0;3;0;8;55;5;0;0;5;32;55;8;27;8;0;0;0;6;2;0;0;0;3,29,29,0,no_op,0.0,False,False
18;18;1;61;10;0;16;6;98;0;3;0;6;38;17;9;9;17;34;38;0;15;0;11;0;0;0;4;0;0;5;1,29,29,0,no_op,0.0,False,False
18;18;27;24;15;3;13;1;98;0;3;0;15;29;8;17;17;8;25;29;11;11;11;16;0;0;4;0;0;0;1;5,29,29,0,no_op,0.0,False,False
18;18;32;20;15;4;12;0;98;0;3;0;17;28;7;17;17;7;23;28;12;12;12;15;0;0;5;0;0;0;1;4,29,29,0,no_op,0.0,False,False
18;18;6;102;4;0;16;12;98;0;3;0;5;51;10;0;0;10;35;51;3;25;3;1;0;0;6;5;0;0;0;0,29,29,0,no_op,0.0,False,False
18;18;81;16;16;11;5;0;98;0;3;0;31;29;0;6;6;0;9;29;14;24;14;3;0;0;4;6;1;0;2;0,29,29,0,no_op,0.0,False,False
18;18;87;131;0;11;5;16;98;0;3;0;27;63;6;17;17;6;13;63;13;12;13;14;0;0;1;6;0;1;4;0,29,29,0,no_op,0.0,False,False
18;18;94;127;1;12;3;15;98;0;3;0;30;62;8;17;17;8;10;62;11;11;11;15;0;0;2;6;0;1;3;0,29,29,0,no_op,0.0,False,False
18;18;94;127;1;13;3;15;98;0;3;0;30;62;8;17;17;8;10;62;11;11;11;15;0;0;2;6;0;1;3;0,29,29,0,no_op,0.0,False,False
18;18;117;49;11;16;0;5;98;0;3;0;40;40;11;0;0;11;0;40;2;25;2;1;0;0;0;1;1;0;4;4,28,28,0,no_op,0.0,False,False
18;18;14;35;13;1;14;3;98;0;3;0;11;32;13;16;16;13;29;32;6;10;6;16;0;0;1;0;0;0;3;4,28,28,0,no_op,0.0,False,False
18;18;1;64;10;0;16;6;98;0;3;0;5;39;17;8;8;17;35;39;0;16;0;11;0;0;0;5;0;0;5;1,28,28,0,no_op,0.0,False,False
18;18;45;15;16;6;10;0;98;0;3;0;20;27;3;15;15;3;20;27;15;14;15;12;0;0;6;2;1;0;0;3,28,28,0,no_op,0.0,False,False
18;18;46;135;0;6;10;16;98;0;3;0;15;62;0;7;7;0;25;62;15;22;15;4;0;0;2;0;0;1;3;5,28,28,0,no_op,0.0,False,False
18;18;48;135;0;6;10;16;98;0;3;0;16;62;0;8;8;0;24;62;15;22;15;5;0;0;1;0;0;1;3;5,28,28,0,no_op,0.0,False,False
18;18;4;97;5;0;16;11;98;0;3;0;5;49;12;0;0;12;35;49;2;24;2;2;0;0;5;5;0;0;1;0,28,28,0,no_op,0.0,False,False
18;18;85;132;0;11;5;16;98;0;3;0;27;63;5;17;17;5;13;63;13;12;13;14;0;0;1;5;0;1;4;1,28,28,0,no_op,0.0,False,False
18;18;96;126;1;13;3;15;98;0;3;0;30;62;8;17;17;8;10;62;11;11;11;16;0;0;2;6;0;1;3;0,28,28,0,no_op,0.0,False,False
18;18;98;125;1;13;3;15;98;0;3;0;31;61;9;17;17;9;9;61;10;11;10;16;0;0;3;6;0;1;3;0,28,28,0,no_op,0.0,False,False
18;18;106;118;2;14;2;14;98;0;3;0;33;60;12;16;16;12;7;60;7;10;7;16;0;0;4;6;0;1;1;0,27,27,0,no_op,0.0,False,False
18;18;122;83;7;16;0;9;98;0;3;0;40;51;17;7;7;17;0;51;0;16;0;10;0;0;5;1;1;1;0;4,27,27,0,no_op,0.0,False,False
18;18;122;84;7;16;0;9;98;0;3;0;40;51;17;8;8;17;0;51;0;16;0;10;0;0;6;1;1;1;0;4,27,27,0,no_op,0.0,False,False
18;18;12;112;3;1;15;13;98;0;3;0;7;54;7;0;0;7;33;54;6;27;6;0;0;0;6;3;0;0;0;2,27,27,0,no_op,0.0,False,False
18;18;33;20;16;4;12;0;98;0;3;0;17;28;6;17;17;6;23;28;12;12;12;15;0;0;5;0;0;0;0;4,27,27,0,no_op,0.0,False,False
18;18;36;131;0;4;11;16;98;0;3;0;12;60;0;5;5;0;28;60;13;25;13;2;0;0;3;0;0;1;1;5,27,27,0,no_op,0.0,False,False
18;18;39;17;16;5;11;0;98;0;3;0;19;28;5;16;16;5;21;28;14;13;14;13;0;0;6;1;0;0;0;4,27,27,0,no_op,0.0,False,False
18;18;44;15;16;6;10;0;98;0;3;0;20;27;3;16;16;3;20;27;15;14;15;12;0;0;6;2;1;0;0;3,27,27,0,no_op,0.0,False,False
18;18;71;136;0;9;7;16;98;0;3;0;23;63;2;14;14;2;17;63;16;16;16;11;0;0;0;3;0;1;5;2,27,27,0,no_op,0.0,False,False
18;18;73;14;16;10;6;0;98;0;3;0;29;28;0;8;8;0;11;28;16;22;16;5;0;0;5;6;1;0;1;0,27,27,0,no_op,0.0,False,False
18;18;78;16;16;10;6;0;98;0;3;0;30;29;0;7;7;0;10;29;15;23;15;3;0;0;4;6;1;0;2;0,27,27,0,no_op,0.0,False,False
18;18;81;133;0;11;5;16;98;0;3;0;26;63;4;16;16;4;14;63;14;13;14;13;0;0;0;5;0;1;5;1,27,27,0,no_op,0.0,False,False
18;18;8;105;4;1;15;12;98;0;3;0;5;52;10;0;0;10;35;52;4;26;4;1;0;0;6;4;0;0;0;1,27,27,0,no_op,0.0,False,False
18;18;104;120;2;14;2;14;98;0;3;0;33;60;11;17;17;11;7;60;8;10;8;16;0;0;4;6;0;1;2;0,26,26,0,no_op,0.0,False,False
18;18;117;102;4;16;0;12;98;0;3;0;37;56;16;13;13;16;3;56;3;12;3;14;0;0;6;4;0;1;0;1,26,26,0,no_op,0.0,False,False
18;18;11;111;3;1;15;13;98;0;3;0;6;53;8;0;0;8;34;53;5;26;5;0;0;0;6;3;0;0;0;2,26,26,0,no_op,0.0,False,False
18;18;26;24;15;3;13;1;98;0;3;0;14;29;9;17;17;9;26;29;10;11;10;16;0;0;3;0;0;0;1;5,26,26,0,no_op,0.0,False,False
18;18;36;131;0;5;11;16;98;0;3;0;13;60;0;5;5;0;27;60;13;25;13;2;0;0;3;0;0;1;1;5,26,26,0,no_op,0.0,False,False
18;18;3;96;5;0;16;11;98;0;3;0;5;49;12;1;1;12;35;49;1;24;1;2;0;0;5;6;0;0;1;0,26,26,0,no_op,0.0,False,False
18;18;5;49;11;0;16;4;98;0;3;0;7;35;16;12;12;16;33;35;2;12;2;14;0;0;0;3;0;0;5;3,26,26,0,no_op,0.0,False,False
18;18;5;50;11;0;16;4;98;0;3;0;7;35;16;12;12;16;33;35;2;12;2;14;0;0;0;3;0;0;5;3,26,26,0,no_op,0.0,False,False
18;18;60;136;0;8;8;16;98;0;3;0;19;63;0;11;11;0;21;63;16;19;16;7;0;0;0;1;0;1;4;4,26,26,0,no_op,0.0,False,False
18;18;72;135;0;9;6;16;98;0;3;0;23;63;2;14;14;2;17;63;16;15;16;11;0;0;0;3;0;1;5;2,26,26,0,no_op,0.0,False,False
18;18;0;82;7;0;16;9;98;0;3;0;4;44;15;3;3;15;36;44;0;21;0;6;0;0;3;6;0;0;3;0,25,25,0,no_op,0.0,False,False
18;18;103;30;14;14;2;2;98;0;3;0;37;34;4;0;0;4;3;34;8;27;8;0;0;0;0;4;1;0;5;1,25,25,0,no_op,0.0,False,False
