trial_id,case_id,seed,regime,step,time,action_index,action_key,thrust_x,thrust_y,expected_safe_time,expected_terminal_margin,expected_score,expected_delta_v,candidate_scores
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,10,0.1,2,-0.4:0,-0.4,0,0.16,0.575915,0.16288,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.57468,""expected_score"":0.162873,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.573444,""expected_score"":0.162867,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.575915,""expected_score"":0.16288,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.574323,""expected_score"":0.162872,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.575033,""expected_score"":0.162875,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.573555,""expected_score"":0.162868,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.574056,""expected_score"":0.16287,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.575301,""expected_score"":0.162877,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.575804,""expected_score"":0.162879,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,11,0.11,2,-0.4:0,-0.4,0,0.16,0.575252,0.162876,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.57402,""expected_score"":0.16287,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.572788,""expected_score"":0.162864,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.575252,""expected_score"":0.162876,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.573653,""expected_score"":0.162868,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.574383,""expected_score"":0.162872,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.57289,""expected_score"":0.162864,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.573406,""expected_score"":0.162867,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.574631,""expected_score"":0.162873,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.575149,""expected_score"":0.162876,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,12,0.12,2,-0.4:0,-0.4,0,0.16,0.574591,0.162873,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.573362,""expected_score"":0.162867,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.572134,""expected_score"":0.162861,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.574591,""expected_score"":0.162873,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.572985,""expected_score"":0.162865,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.573736,""expected_score"":0.162869,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.572227,""expected_score"":0.162861,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.572758,""expected_score"":0.162864,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.573964,""expected_score"":0.16287,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.574497,""expected_score"":0.162872,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,13,0.13,2,-0.4:0,-0.4,0,0.16,0.573932,0.16287,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.572707,""expected_score"":0.162864,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.571482,""expected_score"":0.162857,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.573932,""expected_score"":0.16287,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.572319,""expected_score"":0.162862,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.573092,""expected_score"":0.162865,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.571567,""expected_score"":0.162858,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.572113,""expected_score"":0.162861,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.573299,""expected_score"":0.162866,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.573846,""expected_score"":0.162869,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,14,0.14,2,-0.4:0,-0.4,0,0.16,0.573276,0.162866,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.572054,""expected_score"":0.16286,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.570832,""expected_score"":0.162854,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.573276,""expected_score"":0.162866,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.571656,""expected_score"":0.162858,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.572449,""expected_score"":0.162862,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.57091,""expected_score"":0.162855,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.571469,""expected_score"":0.162857,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.572636,""expected_score"":0.162863,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.573198,""expected_score"":0.162866,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,15,0.15,2,-0.4:0,-0.4,0,0.16,0.572621,0.162863,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.571403,""expected_score"":0.162857,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.570184,""expected_score"":0.162851,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.572621,""expected_score"":0.162863,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.570995,""expected_score"":0.162855,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.571808,""expected_score"":0.162859,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.570254,""expected_score"":0.162851,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.570828,""expected_score"":0.162854,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.571975,""expected_score"":0.16286,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.572552,""expected_score"":0.162863,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,16,0.16,2,-0.4:0,-0.4,0,0.16,0.571968,0.16286,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.570753,""expected_score"":0.162854,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.569538,""expected_score"":0.162848,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.571968,""expected_score"":0.16286,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.570335,""expected_score"":0.162852,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.571168,""expected_score"":0.162856,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.569599,""expected_score"":0.162848,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.570187,""expected_score"":0.162851,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.571316,""expected_score"":0.162857,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.571907,""expected_score"":0.16286,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,17,0.17,2,-0.4:0,-0.4,0,0.16,0.571316,0.162857,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.570105,""expected_score"":0.162851,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.568893,""expected_score"":0.162844,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.571316,""expected_score"":0.162857,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.569676,""expected_score"":0.162848,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.57053,""expected_score"":0.162853,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.568946,""expected_score"":0.162845,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.569549,""expected_score"":0.162848,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.570658,""expected_score"":0.162853,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.571263,""expected_score"":0.162856,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,18,0.18,2,-0.4:0,-0.4,0,0.16,0.570664,0.162853,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.569457,""expected_score"":0.162847,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.56825,""expected_score"":0.162841,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.570664,""expected_score"":0.162853,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.569019,""expected_score"":0.162845,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.569892,""expected_score"":0.162849,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.568294,""expected_score"":0.162841,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.568911,""expected_score"":0.162845,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.57,""expected_score"":0.16285,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.570619,""expected_score"":0.162853,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,19,0.19,2,-0.4:0,-0.4,0,0.16,0.570014,0.16285,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.56881,""expected_score"":0.162844,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.567607,""expected_score"":0.162838,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.570014,""expected_score"":0.16285,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.568362,""expected_score"":0.162842,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.569256,""expected_score"":0.162846,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.567643,""expected_score"":0.162838,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.568274,""expected_score"":0.162841,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.569344,""expected_score"":0.162847,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.569977,""expected_score"":0.16285,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,20,0.2,2,-0.4:0,-0.4,0,0.16,0.569364,0.162847,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.568164,""expected_score"":0.162841,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.566964,""expected_score"":0.162835,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.569364,""expected_score"":0.162847,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.567706,""expected_score"":0.162839,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.568619,""expected_score"":0.162843,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.566993,""expected_score"":0.162835,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.567637,""expected_score"":0.162838,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.568688,""expected_score"":0.162843,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.569335,""expected_score"":0.162847,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,21,0.21,2,-0.4:0,-0.4,0,0.16,0.568714,0.162844,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.567518,""expected_score"":0.162838,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.566322,""expected_score"":0.162832,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.568714,""expected_score"":0.162844,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.56705,""expected_score"":0.162835,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.567983,""expected_score"":0.16284,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.566343,""expected_score"":0.162832,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.567001,""expected_score"":0.162835,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.568032,""expected_score"":0.16284,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.568693,""expected_score"":0.162843,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,22,0.22,2,-0.4:0,-0.4,0,0.16,0.568064,0.16284,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.566873,""expected_score"":0.162834,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.56568,""expected_score"":0.162828,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.568064,""expected_score"":0.16284,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.566395,""expected_score"":0.162832,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.567347,""expected_score"":0.162837,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.565693,""expected_score"":0.162828,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.566365,""expected_score"":0.162832,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.567377,""expected_score"":0.162837,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.568052,""expected_score"":0.16284,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,23,0.23,2,-0.4:0,-0.4,0,0.16,0.567414,0.162837,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.566227,""expected_score"":0.162831,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.565039,""expected_score"":0.162825,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.567414,""expected_score"":0.162837,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.565739,""expected_score"":0.162829,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.566711,""expected_score"":0.162834,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.565043,""expected_score"":0.162825,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.565729,""expected_score"":0.162829,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.566722,""expected_score"":0.162834,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.56741,""expected_score"":0.162837,""expected_delta_v"":0.064}]"
