bin_key,n,no_op_count,damp_low_band_count,majority_action,minority_fraction,evaluated,fiber_incompatible
20;52;98;60;17;39;28;30;108;2;20;9;34;43;7;11;11;19,1,0,1,damp_low_band,0.0,False,False
20;52;99;100;11;34;31;33;108;2;19;17;36;54;14;4;19;12,1,0,1,damp_low_band,0.0,False,False
20;52;99;62;17;39;28;30;108;2;21;9;34;44;7;11;12;19,1,0,1,damp_low_band,0.0,False,False
20;52;99;64;16;39;28;30;108;2;21;10;35;44;7;10;12;19,1,0,1,damp_low_band,0.0,False,False
20;52;99;98;11;35;31;33;108;2;19;17;36;53;13;4;19;13,1,0,1,damp_low_band,0.0,False,False
20;52;99;98;11;35;31;33;108;2;19;17;36;54;13;4;19;13,1,0,1,damp_low_band,0.0,False,False
20;52;9;100;22;20;38;26;108;2;21;9;12;58;7;11;11;19,1,0,1,damp_low_band,0.0,False,False
20;52;9;61;28;25;35;22;108;2;18;18;11;47;14;4;19;12,1,0,1,damp_low_band,0.0,False,False
20;53;100;65;16;39;28;30;108;2;21;10;35;45;7;10;12;19,1,0,1,damp_low_band,0.0,False,False
20;53;100;65;16;39;28;30;108;2;21;10;35;45;7;10;13;19,1,0,1,damp_low_band,0.0,False,False
20;53;100;66;16;39;28;30;108;2;21;10;35;45;7;10;13;18,1,0,1,damp_low_band,0.0,False,False
20;53;100;66;16;39;28;31;108;2;22;10;35;45;7;9;13;18,1,0,1,damp_low_band,0.0,False,False
20;53;100;67;16;38;28;31;108;2;21;10;35;45;7;9;13;18,1,0,1,damp_low_band,0.0,False,False
20;53;100;67;16;38;28;31;108;2;22;10;35;45;7;9;13;18,1,0,1,damp_low_band,0.0,False,False
20;53;100;67;16;39;28;31;108;2;21;10;35;45;7;10;13;18,1,0,1,damp_low_band,0.0,False,False
20;53;100;68;16;38;28;31;108;2;21;11;35;45;7;9;13;18,1,0,1,damp_low_band,0.0,False,False
20;53;100;68;16;38;28;31;108;2;22;10;35;45;7;9;13;18,1,0,1,damp_low_band,0.0,False,False
20;53;100;68;16;38;28;31;108;2;22;11;35;46;8;9;14;18,1,0,1,damp_low_band,0.0,False,False
20;53;100;69;16;38;28;31;108;2;22;11;35;46;8;9;14;18,1,0,1,damp_low_band,0.0,False,False
20;53;100;93;12;36;30;33;108;2;20;17;36;52;12;5;18;14,1,0,1,damp_low_band,0.0,False,False
20;53;100;95;12;35;31;33;108;2;20;17;36;53;13;4;18;13,1,0,1,damp_low_band,0.0,False,False
20;53;100;96;11;35;31;33;108;2;19;17;36;53;13;4;18;13,1,0,1,damp_low_band,0.0,False,False
20;53;101;68;16;38;28;31;108;2;22;11;35;46;8;9;14;18,1,0,1,damp_low_band,0.0,False,False
20;53;101;70;15;38;28;31;108;2;22;11;35;46;8;8;14;18,1,0,1,damp_low_band,0.0,False,False
20;53;101;70;15;38;28;31;108;2;22;11;35;46;8;9;14;18,1,0,1,damp_low_band,0.0,False,False
20;53;101;70;15;38;29;31;108;2;22;11;35;46;8;9;14;18,1,0,1,damp_low_band,0.0,False,False
20;53;101;70;16;38;28;31;108;2;22;11;35;46;8;8;14;18,1,0,1,damp_low_band,0.0,False,False
20;53;101;70;16;38;28;31;108;2;22;11;36;46;8;8;14;18,1,0,1,damp_low_band,0.0,False,False
20;53;101;71;15;38;29;31;108;2;22;11;36;46;8;8;14;18,1,0,1,damp_low_band,0.0,False,False
20;53;101;72;15;38;29;31;108;2;22;11;36;46;8;8;14;18,1,0,1,damp_low_band,0.0,False,False
20;53;101;72;15;38;29;31;108;2;22;12;36;46;8;8;14;18,1,0,1,damp_low_band,0.0,False,False
20;53;101;72;15;38;29;31;108;2;22;12;36;47;8;8;15;18,1,0,1,damp_low_band,0.0,False,False
20;53;101;88;13;36;30;32;108;2;21;16;36;51;11;5;18;15,1,0,1,damp_low_band,0.0,False,False
20;53;101;89;12;36;30;32;108;2;21;16;36;51;11;5;18;15,1,0,1,damp_low_band,0.0,False,False
20;53;101;91;12;36;30;33;108;2;20;16;36;52;12;5;18;14,1,0,1,damp_low_band,0.0,False,False
20;53;102;76;15;38;29;31;108;2;22;12;36;47;8;7;15;17,1,0,1,damp_low_band,0.0,False,False
20;53;102;76;15;38;29;31;108;2;22;13;36;48;9;7;16;17,1,0,1,damp_low_band,0.0,False,False
20;53;102;77;14;38;29;32;108;2;22;13;36;48;8;7;16;17,1,0,1,damp_low_band,0.0,False,False
20;53;102;79;14;37;29;32;108;2;22;13;36;48;9;6;16;17,1,0,1,damp_low_band,0.0,False,False
20;53;102;79;14;38;29;32;108;2;22;13;36;48;9;7;16;17,1,0,1,damp_low_band,0.0,False,False
20;53;102;80;13;37;29;32;108;2;22;14;36;49;9;6;16;17,1,0,1,damp_low_band,0.0,False,False
20;53;102;80;14;37;29;32;108;2;22;13;36;48;9;6;16;17,1,0,1,damp_low_band,0.0,False,False
20;53;102;80;14;37;29;32;108;2;22;13;36;49;9;6;16;17,1,0,1,damp_low_band,0.0,False,False
20;53;102;80;14;37;29;32;108;2;22;14;36;49;9;6;16;17,1,0,1,damp_low_band,0.0,False,False
20;53;102;81;13;37;29;32;108;2;22;14;36;49;9;6;17;17,1,0,1,damp_low_band,0.0,False,False
20;53;102;82;13;37;29;32;108;2;21;14;36;49;9;6;17;17,1,0,1,damp_low_band,0.0,False,False
20;53;102;82;14;37;29;32;108;2;22;14;36;49;9;6;17;16,1,0,1,damp_low_band,0.0,False,False
20;53;102;83;14;37;29;32;108;2;22;14;36;49;10;6;17;16,1,0,1,damp_low_band,0.0,False,False
20;53;102;84;13;37;30;32;108;2;21;15;36;50;10;6;17;16,1,0,1,damp_low_band,0.0,False,False
20;53;102;84;13;37;30;32;108;2;22;15;36;50;10;6;17;16,1,0,1,damp_low_band,0.0,False,False
20;53;102;87;13;36;30;32;108;2;21;15;36;51;11;5;18;15,1,0,1,damp_low_band,0.0,False,False
20;53;102;88;12;36;30;32;108;2;21;15;36;51;11;5;18;15,1,0,1,damp_low_band,0.0,False,False
20;53;102;88;12;36;30;32;108;2;21;16;36;51;11;5;18;15,1,0,1,damp_low_band,0.0,False,False
20;53;102;88;13;36;30;32;108;2;21;15;36;51;11;5;18;15,1,0,1,damp_low_band,0.0,False,False
20;53;10;102;20;20;39;26;108;2;20;8;12;58;7;12;11;18,1,0,1,damp_low_band,0.0,False,False
20;53;10;102;21;20;39;26;108;2;20;8;12;58;7;12;11;18,1,0,1,damp_low_band,0.0,False,False
20;53;10;102;21;20;39;26;108;2;21;8;12;58;7;11;11;18,1,0,1,damp_low_band,0.0,False,False
20;53;10;103;20;20;39;26;108;2;20;8;12;58;7;12;11;18,1,0,1,damp_low_band,0.0,False,False
20;53;10;103;20;20;39;26;108;2;20;8;13;58;7;12;11;18,1,0,1,damp_low_band,0.0,False,False
20;53;10;103;21;20;39;26;108;2;20;8;12;58;7;12;11;18,1,0,1,damp_low_band,0.0,False,False
20;53;10;103;21;20;39;26;108;2;20;8;13;58;7;12;11;18,1,0,1,damp_low_band,0.0,False,False
20;53;10;57;28;26;35;22;108;2;18;18;11;46;15;5;18;11,1,0,1,damp_low_band,0.0,False,False
20;53;10;58;28;25;35;22;108;2;18;18;11;46;15;5;18;11,1,0,1,damp_low_band,0.0,False,False
20;53;10;58;28;25;35;22;108;2;18;18;11;46;15;5;19;11,1,0,1,damp_low_band,0.0,False,False
20;53;10;59;27;25;35;22;108;2;18;18;11;46;15;5;18;11,1,0,1,damp_low_band,0.0,False,False
20;53;10;59;28;25;35;22;108;2;18;18;11;46;15;5;19;11,1,0,1,damp_low_band,0.0,False,False
20;53;10;59;28;25;35;22;108;2;18;18;11;47;15;4;19;11,1,0,1,damp_low_band,0.0,False,False
20;53;10;60;27;25;35;22;108;2;18;18;11;47;14;4;18;11,1,0,1,damp_low_band,0.0,False,False
20;53;10;60;27;25;35;22;108;2;18;18;11;47;15;5;18;11,1,0,1,damp_low_band,0.0,False,False
20;53;11;103;20;20;39;26;108;2;20;8;13;58;7;12;11;18,1,0,1,damp_low_band,0.0,False,False
20;53;11;104;20;20;39;26;108;2;20;8;13;58;7;12;11;18,1,0,1,damp_low_band,0.0,False,False
20;53;11;57;28;25;35;22;108;2;18;18;11;46;15;5;18;11,1,0,1,damp_low_band,0.0,False,False
20;53;11;57;28;26;35;22;108;2;17;18;11;46;15;5;18;11,1,0,1,damp_low_band,0.0,False,False
20;53;11;57;28;26;35;22;108;2;18;18;11;46;15;5;18;11,1,0,1,damp_low_band,0.0,False,False
20;53;11;58;28;25;35;22;108;2;18;18;11;46;15;5;18;11,1,0,1,damp_low_band,0.0,False,False
20;53;12;106;20;20;39;26;108;2;20;7;13;59;8;13;10;18,1,0,1,damp_low_band,0.0,False,False
20;53;12;106;20;20;39;26;108;2;20;8;13;59;8;13;10;18,1,0,1,damp_low_band,0.0,False,False
20;53;12;107;20;20;39;26;108;2;19;8;13;59;8;13;10;18,1,0,1,damp_low_band,0.0,False,False
20;53;12;107;20;20;39;26;108;2;19;8;13;59;8;13;9;18,1,0,1,damp_low_band,0.0,False,False
20;53;12;55;28;26;35;22;108;2;17;19;11;45;16;5;18;10,1,0,1,damp_low_band,0.0,False,False
20;53;12;56;28;26;35;22;108;2;17;19;11;45;16;5;18;10,1,0,1,damp_low_band,0.0,False,False
20;53;13;107;19;20;39;26;108;2;19;7;13;59;8;13;10;18,1,0,1,damp_low_band,0.0,False,False
20;53;13;107;20;20;39;26;108;2;19;7;13;59;8;13;10;18,1,0,1,damp_low_band,0.0,False,False
20;53;13;108;19;20;39;27;108;2;19;7;13;59;8;13;9;18,1,0,1,damp_low_band,0.0,False,False
20;53;13;108;19;20;39;27;108;2;19;7;13;60;8;13;9;18,1,0,1,damp_low_band,0.0,False,False
20;53;13;109;19;20;39;27;108;2;19;7;14;60;8;13;9;18,1,0,1,damp_low_band,0.0,False,False
20;53;13;53;28;26;34;22;108;2;17;19;11;45;16;5;18;9,1,0,1,damp_low_band,0.0,False,False
20;53;13;54;28;26;34;22;108;2;17;18;11;45;16;5;18;10,1,0,1,damp_low_band,0.0,False,False
20;53;14;109;19;20;39;27;108;2;19;7;14;60;8;14;9;18,1,0,1,damp_low_band,0.0,False,False
20;53;14;52;28;26;34;22;108;2;16;19;12;44;17;5;18;9,1,0,1,damp_low_band,0.0,False,False
20;53;14;52;28;27;34;22;108;2;16;18;11;45;17;5;18;9,1,0,1,damp_low_band,0.0,False,False
20;53;14;52;28;27;34;22;108;2;16;18;12;44;17;5;18;9,1,0,1,damp_low_band,0.0,False,False
20;53;14;52;28;27;34;22;108;2;16;18;12;45;17;5;18;9,1,0,1,damp_low_band,0.0,False,False
20;53;14;52;28;27;34;22;108;2;16;19;12;44;17;5;18;9,1,0,1,damp_low_band,0.0,False,False
20;53;15;110;19;20;39;27;108;2;19;7;14;60;8;14;8;18,1,0,1,damp_low_band,0.0,False,False
20;53;15;111;19;20;39;27;108;2;18;7;14;60;8;14;8;17,1,0,1,damp_low_band,0.0,False,False
20;53;16;112;18;20;39;27;108;2;18;6;14;60;8;14;8;17,1,0,1,damp_low_band,0.0,False,False
20;53;16;113;19;20;39;27;108;2;18;7;15;61;8;15;8;17,1,0,1,damp_low_band,0.0,False,False
20;53;16;49;28;27;34;22;108;2;15;18;12;44;17;6;17;8,1,0,1,damp_low_band,0.0,False,False
20;53;16;49;28;27;34;22;108;2;15;18;12;44;18;6;17;8,1,0,1,damp_low_band,0.0,False,False
20;53;16;49;28;27;34;22;108;2;15;19;12;44;18;6;17;8,1,0,1,damp_low_band,0.0,False,False
20;53;16;50;28;27;34;22;108;2;15;18;12;44;17;6;18;9,1,0,1,damp_low_band,0.0,False,False
20;53;16;50;28;27;34;22;108;2;15;19;12;44;17;6;17;8,1,0,1,damp_low_band,0.0,False,False
20;53;16;50;28;27;34;22;108;2;15;19;12;44;17;6;18;9,1,0,1,damp_low_band,0.0,False,False
20;53;16;50;28;27;34;22;108;2;16;19;12;44;17;6;17;9,1,0,1,damp_low_band,0.0,False,False
20;53;16;51;28;27;34;22;108;2;16;19;12;44;17;6;18;9,1,0,1,damp_low_band,0.0,False,False
20;53;17;113;18;20;39;27;108;2;18;6;15;61;8;15;8;17,1,0,1,damp_low_band,0.0,False,False
20;53;17;113;18;20;39;27;108;2;18;6;15;61;9;15;8;17,1,0,1,damp_low_band,0.0,False,False
20;53;17;113;18;20;39;27;108;2;18;7;15;61;8;15;8;17,1,0,1,damp_low_band,0.0,False,False
20;53;17;114;18;20;39;27;108;2;18;7;15;61;9;15;8;17,1,0,1,damp_low_band,0.0,False,False
20;53;17;48;28;28;33;22;108;2;15;18;12;43;18;6;17;8,1,0,1,damp_low_band,0.0,False,False
20;53;17;49;28;27;34;22;108;2;15;19;12;43;18;6;17;8,1,0,1,damp_low_band,0.0,False,False
20;53;18;114;18;20;39;27;108;2;17;6;15;61;9;15;7;17,1,0,1,damp_low_band,0.0,False,False
20;53;18;114;18;20;39;27;108;2;18;6;15;61;9;15;8;17,1,0,1,damp_low_band,0.0,False,False
20;53;18;114;18;20;39;28;108;2;17;6;15;61;9;15;7;17,1,0,1,damp_low_band,0.0,False,False
20;53;18;114;18;20;39;28;108;2;17;6;15;61;9;15;8;17,1,0,1,damp_low_band,0.0,False,False
20;53;18;47;28;28;33;22;108;2;14;18;12;43;18;6;17;8,1,0,1,damp_low_band,0.0,False,False
20;53;18;47;28;28;33;22;108;2;14;19;12;43;18;6;17;8,1,0,1,damp_low_band,0.0,False,False
20;53;18;47;29;28;33;22;108;2;15;18;12;43;18;6;17;8,1,0,1,damp_low_band,0.0,False,False
20;53;18;48;29;28;33;22;108;2;15;18;12;43;18;6;17;8,1,0,1,damp_low_band,0.0,False,False
20;53;19;114;18;20;39;28;108;2;17;6;15;61;9;15;7;17,1,0,1,damp_low_band,0.0,False,False
20;53;19;115;18;20;39;28;108;2;17;6;15;61;9;15;7;16,1,0,1,damp_low_band,0.0,False,False
20;53;19;115;18;20;39;28;108;2;17;7;15;61;9;15;7;16,1,0,1,damp_low_band,0.0,False,False
20;53;19;116;18;20;39;28;108;2;17;6;15;61;9;15;7;16,1,0,1,damp_low_band,0.0,False,False
20;53;19;46;29;28;33;22;108;2;14;18;13;43;18;6;17;7,1,0,1,damp_low_band,0.0,False,False
20;53;19;47;29;28;33;22;108;2;14;18;13;43;18;6;17;8,1,0,1,damp_low_band,0.0,False,False
20;53;20;116;17;20;39;28;108;2;17;6;15;61;9;15;7;16,1,0,1,damp_low_band,0.0,False,False
20;53;20;116;17;20;39;28;108;2;17;6;16;61;9;15;7;16,1,0,1,damp_low_band,0.0,False,False
20;53;20;116;17;20;39;28;108;2;17;6;16;61;9;16;7;16,1,0,1,damp_low_band,0.0,False,False
20;53;20;116;18;20;39;28;108;2;17;6;16;61;9;16;7;16,1,0,1,damp_low_band,0.0,False,False
20;53;20;45;28;28;33;22;108;2;14;18;13;42;19;7;16;7,1,0,1,damp_low_band,0.0,False,False
20;53;20;45;29;28;33;22;108;2;14;18;13;43;19;7;17;7,1,0,1,damp_low_band,0.0,False,False
20;53;20;46;28;28;33;22;108;2;14;19;13;43;18;7;16;7,1,0,1,damp_low_band,0.0,False,False
20;53;20;46;29;28;33;22;108;2;14;18;13;43;19;7;17;7,1,0,1,damp_low_band,0.0,False,False
20;53;21;116;17;20;39;28;108;2;17;6;16;62;9;16;7;16,1,0,1,damp_low_band,0.0,False,False
20;53;21;117;17;20;39;28;108;2;16;6;16;62;9;16;7;16,1,0,1,damp_low_band,0.0,False,False
20;53;21;45;29;28;33;22;108;2;14;18;13;42;19;7;16;7,1,0,1,damp_low_band,0.0,False,False
20;53;21;45;29;29;33;22;108;2;14;18;13;42;19;7;16;7,1,0,1,damp_low_band,0.0,False,False
20;53;22;117;17;20;39;28;108;2;16;6;16;62;10;16;7;16,1,0,1,damp_low_band,0.0,False,False
20;53;22;43;29;29;33;22;108;2;13;18;13;42;19;7;16;7,1,0,1,damp_low_band,0.0,False,False
20;53;23;118;16;21;39;28;108;2;16;6;16;62;10;16;6;15,1,0,1,damp_low_band,0.0,False,False
20;53;23;119;17;20;39;28;108;2;16;6;16;62;10;16;6;15,1,0,1,damp_low_band,0.0,False,False
20;53;23;43;29;29;32;22;108;2;13;18;14;42;19;7;16;7,1,0,1,damp_low_band,0.0,False,False
20;53;23;43;29;29;32;22;108;2;13;18;14;42;19;8;16;7,1,0,1,damp_low_band,0.0,False,False
20;53;23;43;29;29;33;22;108;2;13;18;13;42;19;7;16;7,1,0,1,damp_low_band,0.0,False,False
20;53;23;43;29;29;33;22;108;2;13;18;14;42;19;8;16;7,1,0,1,damp_low_band,0.0,False,False
20;53;24;119;16;20;39;28;108;2;16;6;17;62;10;16;6;15,1,0,1,damp_low_band,0.0,False,False
20;53;24;120;16;20;39;28;108;2;15;6;17;62;10;16;6;15,1,0,1,damp_low_band,0.0,False,False
20;53;24;42;29;29;32;22;108;2;13;18;14;42;19;8;15;6,1,0,1,damp_low_band,0.0,False,False
20;53;24;42;29;29;32;22;108;2;13;18;14;42;19;8;16;6,1,0,1,damp_low_band,0.0,False,False
20;53;24;42;29;30;32;22;108;2;13;18;14;41;19;8;15;6,1,0,1,damp_low_band,0.0,False,False
20;53;25;120;16;21;39;29;108;2;15;6;17;62;10;16;6;15,1,0,1,damp_low_band,0.0,False,False
20;53;25;41;29;30;32;22;108;2;12;17;14;41;20;8;15;6,1,0,1,damp_low_band,0.0,False,False
20;53;25;41;29;30;32;22;108;2;12;18;14;41;19;8;15;6,1,0,1,damp_low_band,0.0,False,False
20;53;25;41;29;30;32;22;108;2;12;18;14;41;20;8;15;6,1,0,1,damp_low_band,0.0,False,False
20;53;25;42;29;29;32;22;108;2;12;18;14;41;19;8;15;6,1,0,1,damp_low_band,0.0,False,False
20;53;26;120;16;21;39;29;108;2;15;6;17;62;11;17;6;15,1,0,1,damp_low_band,0.0,False,False
20;53;26;121;16;21;39;29;108;2;15;6;17;63;11;17;6;14,1,0,1,damp_low_band,0.0,False,False
20;53;26;40;29;30;32;22;108;2;12;17;14;41;20;9;15;6,1,0,1,damp_low_band,0.0,False,False
20;53;26;41;29;30;32;22;108;2;12;17;14;41;20;8;15;6,1,0,1,damp_low_band,0.0,False,False
20;53;26;41;29;30;32;22;108;2;12;18;14;41;20;8;15;6,1,0,1,damp_low_band,0.0,False,False
20;53;26;41;29;30;32;22;108;2;12;18;14;41;20;9;15;6,1,0,1,damp_low_band,0.0,False,False
20;53;27;121;16;21;39;29;108;2;14;6;18;63;11;17;6;14,1,0,1,damp_low_band,0.0,False,False
20;53;27;121;16;21;39;29;108;2;15;6;17;63;11;17;6;14,1,0,1,damp_low_band,0.0,False,False
20;53;27;121;16;21;39;29;108;2;15;6;18;63;11;17;6;14,1,0,1,damp_low_band,0.0,False,False
20;53;27;122;16;21;39;29;108;2;14;6;18;63;11;17;6;14,1,0,1,damp_low_band,0.0,False,False
20;53;27;122;16;21;39;29;108;2;15;6;18;63;11;17;6;14,1,0,1,damp_low_band,0.0,False,False
20;53;28;122;15;21;39;29;108;2;14;6;18;63;11;17;6;14,1,0,1,damp_low_band,0.0,False,False
20;53;28;122;15;21;39;29;108;2;14;6;18;63;12;17;6;14,1,0,1,damp_low_band,0.0,False,False
20;53;28;122;16;21;39;29;108;2;14;6;18;63;11;17;6;14,1,0,1,damp_low_band,0.0,False,False
20;53;28;122;16;21;39;29;108;2;14;6;18;63;12;17;6;14,1,0,1,damp_low_band,0.0,False,False
20;53;28;123;16;21;39;29;108;2;14;6;18;63;12;17;6;14,1,0,1,damp_low_band,0.0,False,False
20;53;29;123;15;21;39;29;108;2;14;6;18;63;12;17;6;13,1,0,1,damp_low_band,0.0,False,False
20;53;29;123;15;21;39;29;108;2;14;6;18;63;12;17;6;14,1,0,1,damp_low_band,0.0,False,False
20;53;29;123;16;21;39;29;108;2;14;6;18;63;12;17;6;14,1,0,1,damp_low_band,0.0,False,False
20;53;29;38;29;31;32;22;108;2;11;17;15;40;20;9;14;6,1,0,1,damp_low_band,0.0,False,False
20;53;29;39;29;31;32;22;108;2;11;17;15;40;20;9;14;6,1,0,1,damp_low_band,0.0,False,False
20;53;30;38;29;30;32;22;108;2;11;17;15;40;20;10;14;6,1,0,1,damp_low_band,0.0,False,False
20;53;30;38;29;31;32;22;108;2;11;17;15;40;20;10;14;6,1,0,1,damp_low_band,0.0,False,False
20;53;31;124;15;21;39;29;108;2;13;6;19;63;12;17;6;13,1,0,1,damp_low_band,0.0,False,False
20;53;31;124;15;21;39;29;108;2;13;7;19;63;12;17;6;13,1,0,1,damp_low_band,0.0,False,False
20;53;31;124;15;21;39;29;108;2;13;7;19;63;13;17;6;13,1,0,1,damp_low_band,0.0,False,False
20;53;31;37;29;31;31;22;108;2;11;16;15;40;20;10;13;6,1,0,1,damp_low_band,0.0,False,False
20;53;31;38;29;31;31;22;108;2;11;16;15;40;20;10;13;6,1,0,1,damp_low_band,0.0,False,False
20;53;32;124;15;21;39;29;108;2;13;7;19;63;13;17;6;13,1,0,1,damp_low_band,0.0,False,False
20;53;32;124;15;21;39;30;108;2;13;7;19;63;13;17;6;13,1,0,1,damp_low_band,0.0,False,False
20;53;32;125;15;21;39;30;108;2;13;7;19;63;13;17;5;12,1,0,1,damp_low_band,0.0,False,False
20;53;32;37;28;31;31;22;108;2;11;17;16;40;20;10;13;6,1,0,1,damp_low_band,0.0,False,False
20;53;33;125;14;21;39;30;108;2;13;7;19;63;13;17;5;12,1,0,1,damp_low_band,0.0,False,False
20;53;33;125;14;21;39;30;108;2;13;7;19;63;13;17;6;12,1,0,1,damp_low_band,0.0,False,False
20;53;33;125;14;21;39;30;108;2;13;7;20;63;13;17;5;12,1,0,1,damp_low_band,0.0,False,False
20;53;33;125;15;21;39;30;108;2;13;7;20;63;13;17;5;12,1,0,1,damp_low_band,0.0,False,False
20;53;33;36;28;31;31;22;108;2;11;16;16;40;20;11;13;5,1,0,1,damp_low_band,0.0,False,False
20;53;34;125;14;21;39;30;108;2;13;7;20;63;13;17;5;12,1,0,1,damp_low_band,0.0,False,False
20;53;34;125;14;22;39;30;108;2;12;7;20;63;13;17;5;12,1,0,1,damp_low_band,0.0,False,False
20;53;34;125;14;22;39;30;108;2;13;7;20;63;13;17;6;12,1,0,1,damp_low_band,0.0,False,False
20;53;34;36;28;31;31;22;108;2;10;16;16;40;20;11;12;5,1,0,1,damp_low_band,0.0,False,False
20;53;34;36;28;32;31;23;108;2;10;16;16;39;20;11;12;5,1,0,1,damp_low_band,0.0,False,False
20;53;35;125;14;22;39;30;108;2;12;7;20;63;13;17;5;12,1,0,1,damp_low_band,0.0,False,False
20;53;35;126;14;22;39;30;108;2;12;7;20;63;14;17;5;12,1,0,1,damp_low_band,0.0,False,False
20;53;35;35;28;32;31;23;108;2;10;15;17;39;20;11;12;5,1,0,1,damp_low_band,0.0,False,False
20;53;35;36;28;32;31;23;108;2;10;15;16;39;20;11;12;5,1,0,1,damp_low_band,0.0,False,False
20;53;36;126;14;21;38;30;108;2;12;7;20;63;14;17;5;11,1,0,1,damp_low_band,0.0,False,False
20;53;36;126;14;22;38;30;108;2;12;7;20;63;14;17;5;11,1,0,1,damp_low_band,0.0,False,False
20;53;36;126;14;22;38;30;108;2;12;7;20;64;14;17;5;11,1,0,1,damp_low_band,0.0,False,False
20;53;36;126;14;22;38;30;108;2;12;7;20;64;14;17;6;11,1,0,1,damp_low_band,0.0,False,False
20;53;37;126;14;22;38;30;108;2;12;7;20;64;14;17;6;11,1,0,1,damp_low_band,0.0,False,False
20;53;37;127;14;22;38;30;108;2;12;7;20;64;14;17;5;11,1,0,1,damp_low_band,0.0,False,False
20;53;37;127;14;22;38;30;108;2;12;7;21;64;14;17;5;11,1,0,1,damp_low_band,0.0,False,False
20;53;37;127;14;22;38;30;108;2;12;7;21;64;14;17;6;11,1,0,1,damp_low_band,0.0,False,False
20;53;37;35;28;32;31;23;108;2;10;15;17;39;20;12;12;5,1,0,1,damp_low_band,0.0,False,False
20;53;37;35;28;33;31;23;108;2;10;15;17;39;20;12;12;5,1,0,1,damp_low_band,0.0,False,False
20;53;38;127;13;22;38;30;108;2;11;8;21;64;14;17;6;11,1,0,1,damp_low_band,0.0,False,False
20;53;38;35;28;32;31;23;108;2;10;15;17;39;20;12;11;5,1,0,1,damp_low_band,0.0,False,False
20;53;39;127;14;22;38;30;108;2;12;8;21;64;15;17;6;10,1,0,1,damp_low_band,0.0,False,False
20;53;39;34;28;33;30;23;108;2;10;14;18;39;20;12;11;5,1,0,1,damp_low_band,0.0,False,False
20;53;40;127;13;22;38;30;108;2;11;8;21;64;15;17;6;11,1,0,1,damp_low_band,0.0,False,False
20;53;40;34;28;33;30;23;108;2;10;14;18;39;20;12;11;6,1,0,1,damp_low_band,0.0,False,False
20;53;40;34;28;33;30;23;108;2;10;14;18;39;20;13;11;6,1,0,1,damp_low_band,0.0,False,False
20;53;41;33;28;33;30;23;108;2;10;14;18;39;20;13;10;6,1,0,1,damp_low_band,0.0,False,False
20;53;41;34;28;33;30;23;108;2;10;14;18;39;20;13;11;6,1,0,1,damp_low_band,0.0,False,False
20;53;42;128;13;23;38;31;108;2;11;8;22;64;16;17;6;10,1,0,1,damp_low_band,0.0,False,False
20;53;43;128;13;22;38;31;108;2;11;9;22;64;16;17;6;9,1,0,1,damp_low_band,0.0,False,False
20;53;43;128;13;23;38;31;108;2;11;8;22;64;16;17;6;10,1,0,1,damp_low_band,0.0,False,False
20;53;43;128;13;23;38;31;108;2;11;9;22;64;16;17;6;9,1,0,1,damp_low_band,0.0,False,False
20;53;43;33;28;33;30;23;108;2;10;13;19;38;20;13;10;6,1,0,1,damp_low_band,0.0,False,False
20;53;43;33;28;33;30;23;108;2;10;14;18;38;20;13;10;6,1,0,1,damp_low_band,0.0,False,False
20;53;44;128;13;23;38;31;108;2;10;9;23;64;16;17;6;9,1,0,1,damp_low_band,0.0,False,False
20;53;44;128;13;23;38;31;108;2;11;9;22;64;16;17;6;9,1,0,1,damp_low_band,0.0,False,False
20;53;44;128;13;23;38;31;108;2;11;9;23;64;16;17;6;9,1,0,1,damp_low_band,0.0,False,False
20;53;44;33;28;33;30;23;108;2;9;13;19;38;19;14;10;6,1,0,1,damp_low_band,0.0,False,False
20;53;44;33;28;33;30;23;108;2;9;13;19;38;20;14;10;6,1,0,1,damp_low_band,0.0,False,False
20;53;44;33;28;34;30;23;108;2;10;13;19;38;20;13;10;6,1,0,1,damp_low_band,0.0,False,False
20;53;45;128;12;23;38;31;108;2;10;9;23;64;16;17;6;9,1,0,1,damp_low_band,0.0,False,False
20;53;45;129;12;23;38;31;108;2;10;9;23;64;16;17;6;9,1,0,1,damp_low_band,0.0,False,False
20;53;45;129;13;23;38;31;108;2;10;9;23;64;16;17;6;9,1,0,1,damp_low_band,0.0,False,False
20;53;45;33;28;33;30;23;108;2;9;13;19;38;19;14;9;6,1,0,1,damp_low_band,0.0,False,False
20;53;45;33;28;34;30;23;108;2;10;13;19;38;19;14;9;6,1,0,1,damp_low_band,0.0,False,False
20;53;45;33;28;34;30;23;108;2;10;13;19;38;20;14;10;6,1,0,1,damp_low_band,0.0,False,False
20;53;45;33;28;34;30;23;108;2;9;13;19;38;19;14;9;6,1,0,1,damp_low_band,0.0,False,False
20;53;46;128;12;23;38;31;108;2;10;9;23;64;16;17;6;9,1,0,1,damp_low_band,0.0,False,False
20;53;46;32;28;34;30;23;108;2;10;13;19;38;19;14;9;6,1,0,1,damp_low_band,0.0,False,False
20;53;47;129;12;23;38;31;108;2;10;9;23;64;17;16;6;8,1,0,1,damp_low_band,0.0,False,False
20;53;47;129;12;23;38;31;108;2;10;9;23;64;17;17;6;9,1,0,1,damp_low_band,0.0,False,False
